County,License_Number,Operation_Type,Establishment_Type,Entity_Name,DBA_Name,Street_Number,Street_Name,Address_Line_2,Address_Line_3,City,State,Zip_Code,Square_Footage,Latitude,Longitude
Nassau,707457,Store,JAC,BEECH STREET CONVENIENCE INC,7 ELEVEN STORE #39691A,969,WEST BEECH ST,,,LONG BEACH,NY,11561,0,40.586018,-73.695048
Nassau,283132,Store,JAC,A&F BUTCHER INC,A&F MARKET,393,PLANDOME RD,,,MANHASSET,NY,11030,2500,40.797996,-73.699848
Nassau,283348,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #3989,217,GLEN ST,,,GLEN COVE,NY,11542,4000,40.861535,-73.622886
Nassau,708166,Store,A,HEMPSTEAD PETROLEUM INC,HEMPSTEAD PETROLEUM,1955,HEMPSTEAD TPK,,,EAST MEADOW,NY,11554,900,40.724422,-73.56383
Nassau,283809,Store,JAC,NUTRIFIT CD-N PC,NUTRIFIT CD-NP,664,PORT WASHINGTON BLVD,,,PORT WASHINGTON,NY,11050,675,40.825942,-73.682918
Nassau,283469,Store,JAC,DOLCE GOURMET GIFTS&CNFCTNS INC,BASKETS BY EXPRESSIONS,1319,BROADWAY,,,HEWLETT,NY,11557,2200,40.639382,-73.700406
Nassau,283810,Store,A,ROSLYN HEIGHTS ENTERPRISES INC,ROSLYN CONVENIENCE,100,MINEOLA AVE,,,ROSLYN HEIGHTS,NY,11577,300,40.788673,-73.651291
Nassau,283800,Store,JACD,BARRIER BREWING COMPANY LLC,BARRIER BREWING,3001,NEW ST  UNIT A2,,,OCEANSIDE,NY,11572,4600,40.639371,-73.656186
Nassau,283799,Store,A,BI WISE PHARMACY CORP,BI WISE DRUGS,26,W PARK AVE,,,LONG BEACH,NY,11561,1500,40.588241,-73.681738
Nassau,707455,Store,JAC,HNF CORP,NATURAL FARM,740,OLD BETHPAGE RD,,,OLD BETHPAGE,NY,11804,2000,40.763832,-73.454277
Nassau,713170,Store,JAC,BUSY BEE DELI CORP,BUSY BEE DELI,755,FRONT ST,,,HEMPSTEAD,NY,11550,1500,40.709398,-73.604325
Nassau,713173,Store,A,GOLDY TRADERS INC,UNIQUE BAZAAR CONV. STR,3041,HEMPSTEAD TPKE,,,LEVITTOWN,NY,11756,100,40.725042,-73.522932
Nassau,712834,Store,JAC,LA NUEVA DELI CORP,LA NUEVA DELI,1095,FRONT ST,,,UNIONDALE,NY,11553,2000,40.709824,-73.589576
Nassau,717747,Store,JAC,R & D DELI GROCERY INC,R & D DELI GROCERY,84,BROADWAY,,,FREEPORT,NY,11520,1500,40.659158,-73.581069
Nassau,283804,Store,JADK,HICKSVILLE BEER & SODA INC,HICKSVILLE BEER & SODA,70,WOODBURY RD,,,HICKSVILLE,NY,11801,2800,40.770453,-73.520158
Nassau,283353,Store,JAC,SK BELLMORE LLC,VALERO SITE #103,205,SUNRISE HWY,,,BELLMORE,NY,11710,1000,40.668042,-73.529608
Nassau,702523,Store,JAC,SEA CLIFF NATURAL MARKET INC,SEA CLIFF NATURAL MARKE,347,GLEN COVE AVE,,,SEA CLIFF,NY,11579,1200,40.841066,-73.634504
Nassau,283121,Store,JAC,ABBAS NADEEM,7-ELEVEN #34019A,2800,SUNRISE HWY,,,BELLMORE,NY,11710,3000,40.669414,-73.523691
Nassau,702555,Store,JAC,SM OIL SERVICES INC,FRANKLIN VALERO,758,FRANKLIN AVE,,,VALLEY STREAM,NY,11580,800,40.68771,-73.686231
Nassau,283122,Store,A,CVS ALBANY LLC,CVS PHARMACY #1963,510,MIDDLE NECK RD,,,GREAT NECK,NY,11023,12000,40.800236,-73.734234
Nassau,718246,Store,JAC,WE R' NUTS LLC,WE R' NUTS,99,SEAVIEW BLVD,,,PORT WASHINGTON,NY,11050,0,40.813821,-73.665651
Nassau,717887,Store,JAC,REDFRED 2 INC,CHOCOLATE WORKS MANHASS,346,PLANDOME RD,,,MANHASSET,NY,11030,2500,40.797417,-73.699618
Nassau,716226,Store,JABH,ALLIES GF GOODIES LLC,ALLIES GF GOODIES,1B,WEST VILLAGE GREEN,,,HICKSVILLE,NY,11801,1260,40.744889,-73.533558
Nassau,283127,Store,JAC,DAKAR FOOD INC,CITGO FOOD MART,1,POWERHOUSE RD,,,ROSLYN HEIGHTS,NY,11577,800,40.785244,-73.639368
Nassau,283461,Store,JAC,TODITO EXPRESS FOOD CORP,CREMOSA MARKET,230,POST AVE #B,,,WESTBURY,NY,11590,1600,40.757083,-73.587887
Nassau,708222,Store,A,MR 99 CENTS INC,MR 99 CENTS,447,JERUSALEM AVE,,,UNIONDALE,NY,11553,45000,40.701861,-73.60074
Nassau,283352,Store,JAC,HENRYS GROCERY INC,HENRYS GROCERY,157,HENRY ST,,,HEMPSTEAD,NY,11550,2000,40.702265,-73.615828
Nassau,712907,Store,A,NASSAU LAND TRUST INC,CROSSROADS FARM,480,HEMPSTEAD AVE,,,MALVERNE,NY,11565,1000,40.680537,-73.663798
Nassau,707491,Store,JAC,BUTCHER PLACE INC THE,BUTCHER SHOP,530,WESTBURY AVE,,,CARLE PLACE,NY,11514,2500,40.751309,-73.604347
Nassau,283126,Store,A,BETHVIEW SERVICE CENTER INC,SHELL FOOD MART,3736,MERRICK RD,,,SEAFORD,NY,11783,500,40.665371,-73.492723
Nassau,719343,Store,JAC,STOP & SHOP SUPERMARKETS CO LLC T,STOP & SHOP #2584,130,WHEATLY PLAZA,,,GREENVALE,NY,11548,0,40.81017,-73.625251
Nassau,712864,Store,A,MT GAS INC,LUKOIL MINI MART,500,WESTBURY AVE,,,CARLE PLACE,NY,11514,500,40.751182,-73.604884
Nassau,702617,Store,A,MSN PETROLEUM INC,MILLENIUM,4030,MERRICK RD,,,SEAFORD,NY,11783,250,40.666546,-73.484067
Nassau,716639,Store,JAC,SEABREEZE FISH&SEAFOOD OF S.I.INC,SEABREEEZE FISH @ WB,1717,DUTCH BROADWAY,,,ELMONT,NY,11003,500,nan,nan
Nassau,704105,Store,JAC,BOLLA OPERATING LI CORP,KINGS PLAINEDGE SUPER C,100,HICKSVILLE RD,,,BETHPAGE,NY,11714,1700,40.723341,-73.487284
Nassau,709500,Store,A,PRAMUKH 2825 INC,COOL STOP CONV STORE,2825A,MERRICK RD,,,BELLMORE,NY,11710,1600,40.664423,-73.521389
Nassau,713364,Store,JAC,DAVIDS TEA (USA) INC.,DAVIDS TEA,630,OLD COUNTRY RD,,,GARDEN CITY,NY,11530,600,40.7385,-73.613
Nassau,715689,Store,JAC,SEASONS EXPRESS INWOOD LLC,SEASONS EXPRESS INWOOD,50,DOUGHTY BLVD,,,LAWRENCE,NY,11559,2800,40.611649,-73.744887
Nassau,283200,Store,A,CVS ALBANY LLC,CVS PHARMACY #1781,633,MERRICK RD,,,LYNBROOK,NY,11563,4000,40.660938,-73.684965
Nassau,709559,Store,JAC,GAS MART AT BROADWAY INC,GAS MART AT BROADWAY,199,S BROADWAY,,,HICKSVILLE,NY,11801,1200,40.763875,-73.519172
Nassau,283202,Store,JAC,KHURANA RAVI K,7-ELEVEN STORE 34138A,11,E OLD COUNTRY RD,,,HICKSVILLE,NY,11801,2600,40.764309,-73.519202
Nassau,718136,Store,JAC,786 SUPER AUTO CARE INC,SHELL FOOD MART,88,COUNTY COURTHOUSE RD,,,NEW HYDE PARK,NY,11040,0,40.738635,-73.660592
Nassau,712435,Store,JAC,IN-N-OUT MARKET INC,IN-N-OUT MARKET,4008A,JERUSALEM AVE,,,SEAFORD,NY,11783,1400,40.691132,-73.484871
Nassau,715698,Store,JAC,BELMONT DELI & GRILL INC.,BELLMONT DELI & GRILL,139,HEMPSTEAD TPKE,,,ELMONT,NY,11003,1300,40.709139,-73.721827
Nassau,719256,Store,A,OS SALES CO INC,OMAHA STEAKS,8025,JERICHO TPKE,,,WOODBURY,NY,11797,0,40.814752,-73.475226
Nassau,283695,Store,A,NSC WHOLESALE HOLDINGS LLC,NSC WHOLESALE HOLDINGS,111,HEMPSTEAD TPKE,,,WEST HEMPSTEAD,NY,11552,25000,40.70496,-73.642321
Nassau,283070,Store,JAC,FRUITFUL INC,EDIBLE ARRANGEMENTS#275,112,7TH ST,,,GARDEN CITY,NY,11530,1400,40.724725,-73.636706
Nassau,283492,Store,JAC,STRAWBERRY MARKET YOUNG INC,STRAWBERRY MARKET YOUNG,840,CARMAN AVE,,,WESTBURY,NY,11590,1500,40.747714,-73.552342
Nassau,283692,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE STORE #3660,491B,BELLMORE AVE,,,E MEADOW,NY,11554,9000,40.7055,-73.568807
Nassau,283691,Store,JAC,AMERICAN PETROLEUM DISTRB LLC,AMERICAN PETROLEUM DIST,3287,MERRICK RD,,,WANTAGH,NY,11793,1500,40.664728,-73.508982
Nassau,283192,Store,JAC,SUCHDEVE CHIMAN LAL,7-ELEVEN STORE 32679C,525,NEWBRIDGE RD,,,EAST MEADOW,NY,11554,2000,40.709949,-73.543828
Nassau,706628,Store,JAC,DAVINCIS  MARKET FRANKLIN SQ INC,DAVINCIS MARKET,902,HEMPSTEAD TPK,,,FRANKLIN SQUARE,NY,11010,2000,40.70722,-73.67353
Nassau,283198,Store,A,SANDLER'S GIFT BASKETS OF DIS INC,SANDLER'S GIFT BASKETS,530,CHERRY LANE,,,FLORAL PARK,NY,11001,2000,40.733532,-73.69612
Nassau,715735,Store,JAC,AKSHAR 705 INC,BREAD & BUTTER CONVENIE,705,PORT WASHINGTON BLVD,,,PORT WASHINGTON,NY,11050,1000,40.826383,-73.683055
Nassau,703997,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #4873,430,JERUSALEM AVE,,,HICKSVILLE,NY,11801,5000,40.749367,-73.51847
Nassau,709359,Store,A,EAST MEADOW DRIVE THRU INC,AMERICA DAIRY & CONVENI,2805,N JERUSALEM RD,,,EAST MEADOW,NY,11554,500,40.706441,-73.531073
Nassau,283490,Store,JACD,JEWEL OF THE SEA INC,JEWEL OF THE SEA,8049,JERICHO TPKE,,,WOODBURY,NY,11797,4000,40.814865,-73.474592
Nassau,283706,Store,JAC,24/7 EXPRESS MINI MART INC,24/7 EXPRESS MINI MART,50,W SUNRISE HWY,,,VALLEY STREAM,NY,11581,1000,40.660007,-73.70289
Nassau,709385,Store,JAC,CHOCOLATE WORKS OF BELLMORE MERRI,CHOCOLATE WORKS OF BELL,2350,MERRICK RD,,,BELLMORE,NY,11710,1500,40.661345,-73.538869
Nassau,712494,Store,A,PETROGAS GROUP US INC,PETROGAS GROUP US,118,NEWBRIDGE RD,,,HICKSVILLE,NY,11801,1000,40.763523,-73.527505
Nassau,283699,Store,A,AMAZING SAVINGS OF LAWRENCE LLC,AMAZING SAVINGS #2,209,CENTRAL AVE,,,LAWRENCE,NY,11559,8000,40.613942,-73.736072
Nassau,704002,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #5062,200,HEMPSTEAD TPKE,,,WEST HEMPSTEAD,NY,11552,5000,40.705057,-73.64612
Nassau,719359,Store,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2582,85,E PARK AVE,,,LONG BEACH,NY,11561,55000,40.588675,-73.6617
Nassau,715715,Store,JAC,MINEOLA SMOKE & CARD CORP,MINEOLA SMOKE & CARD,428,JERICHO TPKE,,,MINEOLA,NY,11501,1200,40.745338,-73.652707
Nassau,713956,Store,JAC,BPRF LLC,BPRF,236-01,LINDEN BLVD,,,ELMONT,NY,11003,800,40.690526,-73.725706
Nassau,709444,Store,JAC,LAZO CONVENIENCE STORE & COURIER,LAZO CONVENIENCE STORE,93,MAIN ST,,,PORT WASHINGTON,NY,11050,1000,40.830494,-73.689314
Nassau,709459,Store,JAC,MMS 533 SERVICE CORP,BP SHOP,533,NASSAU RD,,,ROOSEVELT,NY,11575,1000,40.68623,-73.593855
Nassau,712475,Store,JAC,BEST YET MARKET OF EAST MEADOW IN,BEST MARKET,1980,HEMPSTEAD TURNPIKE,,,EAST MEADOW,NY,11554,0,40.724302,-73.563449
Nassau,706662,Store,A,WALGREEN EASTERN CO INC,WALGREENS #15393,2201,HEMPSTEAD TPKE,,,EAST MEADOW,NY,11554,0,40.725298,-73.554413
Nassau,709676,Store,JACDK,NASSAU CANDY DISTRIBUTORS INC,NASSAU CANDY NORTH EAST,300,DUFFY AVE,,,HICKSVILLE,NY,11801,152000,40.761428,-73.543971
Nassau,283703,Store,JAC,CHOCOLICIOUS CHOCOLATIER INC,CHOCOLICIOUS CHOCOLATER,74,BIRCH HILL RD,,,LOCUST VALLEY,NY,11560,800,40.876397,-73.597257
Nassau,706433,Store,JAC,B & P SUPERMARKET INC,IDEAL FOOD BASKET,735,PROSPECT AVE,,,WESTBURY,NY,11590,13000,40.761847,-73.571983
Nassau,715576,Store,JAC,QUISQUEYA GLEN COVE CORP,QUISQUEYA GLEN COVE,19,BRIDGE ST,,,GLEN COVE,NY,11542,1200,40.863624,-73.631951
Nassau,283500,Store,JAC,BOLLA OPERATING LI CORP,BOLLA MARKET @ SUNOCO,791,STEWART AVE,,,GARDEN CITY,NY,11530,3000,40.733227,-73.604778
Nassau,712137,Store,JAC,QUICK STOP MARKET INC,QUICKSTOP FOOD MARKET,528,NASSAU RD,,,ROOSEVELT,NY,11575,2000,40.685655,-73.593299
Nassau,283381,Store,JABC,DELIGHT CAFE INC,DELIGHT CAFE,630,OLD COUNTRY RD,,,GARDEN CITY,NY,11530,100,40.7385,-73.613
Nassau,283214,Store,JAC,CC244 LLC,SUNOCO,244,LINDEN BLVD,,,ELMONT,NY,11003,1000,40.688678,-73.719768
Nassau,709773,Store,A,A&D CONVENIENCE DELI CORP,A&D CONVENIENCE DELI,114,LONG BEACH RD,,,ISLAND PARK,NY,11558,1000,40.600544,-73.655993
Nassau,704149,Store,A,ALLDAY FOOD MART CORP,ALLDAY FOOD MART,3914,SUNRISE HWY,,,SEAFORD,NY,11783,600,40.67469,-73.487511
Nassau,713932,Store,JAC,STAR DELI NY CORP,STAR DELI NY,261A,NASSAU RD,,,ROOSEVELT,NY,11575,1500,40.679098,-73.589568
Nassau,714450,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #5743,95,HEMPSTEAD TPKE,,,FARMINGDALE,NY,11735,0,40.730502,-73.460353
Nassau,283063,Store,JAC,79TH LINDEN SERVICE STATION CORP,VALERO,210,GREENWICH ST,,,HEMPSTEAD,NY,11550,900,40.700682,-73.617131
Nassau,704240,Store,JAC,A AND S STORES CORP,7 ELEVEN STORE #35676A,58,E MERRICK RD,,,VALLEY STREAM,NY,11580,3000,40.663979,-73.695197
Nassau,704242,Store,JAC,1700 BROADWAY MANAGEMENT LTD,7 ELEVEN STORE #34757A,1700,BROADWAY,,,HEWLETT,NY,11557,2100,40.647088,-73.689993
Nassau,283402,Store,JAC,PAOLUCCIS MEATS INC,PAOLUCCIS MEATS,3359,LONG BEACH RD,,,OCEANSIDE,NY,11572,500,40.628902,-73.641044
Nassau,718383,Store,JAC,GUERRA HELBERTH STUARDO,BK COFFEE,131,S MAIN ST,,,FREEPORT,NY,11520,2000,40.653906,-73.579626
Nassau,704272,Store,JAC,ORIGINAL HONEYBAKED HAM CO OF GA,THE ORIGINAL HONEYBAKED,3171,HEMPSTEAD TPKE,,,LEVITTOWN,NY,11756,2500,40.725622,-73.518841
Nassau,709853,Store,JAC,HICKSVILLE PETROLEUM LLC,BP GAS STATION,400,S OYSTER BAY RD,,,HICKSVILLE,NY,11801,1000,40.782996,-73.503015
Nassau,717001,Store,A,FONTAK INC,RYAN MEDICAL PHARMACY,2000,N VILLAGE AVE SUITE 107,,,ROCKVILLE CENTRE,NY,11570,700,40.688539,-73.633121
Nassau,716980,Store,JACD,BLISSFUL BUCH LLC,COASTAL CRAFT,3567,LAWSON BLVD,,,OCEANSIDE,NY,11572,2400,40.622476,-73.650667
Nassau,709693,Store,JAC,TAVAREZ DELI CORP,TAVAREZ DELI MINI MARKE,789,OLD COUNTRY RD,,,WESTBURY,NY,11590,3500,40.751768,-73.568474
Nassau,709697,Store,A,MEADOW 99 AND UP INC,DOLLAR DEAL,1970,HEMPSTEAD TPK,,,EAST MEADOW,NY,11554,12000,40.724272,-73.563757
Nassau,709698,Store,A,EAST MEADOW AUTO SERVICE INC,MOBIL,651,MERRICK AVE,,,EAST MEADOW,NY,11554,400,40.705272,-73.569187
Nassau,718559,Store,JAC,PRAYOSHA 711 INC,7 ELEVEN STORE #11175G,83,FRANKLIN AVE,,,VALLEY STREAM,NY,11580,1500,40.676684,-73.682837
Nassau,283066,Store,JAC,S&R PROMOTIONS INC,EDIBLE ARRANGEMENTS 197,428,WOODBURY RD,,,PLAINVIEW,NY,11803,2000,40.784355,-73.500815
Nassau,715614,Store,JAC,QUICK PICK IN ROCKVILLE INC,QUICK PICK IN ROCKVILLE,605,ROACKAWAY AVE,,,VALLEY STREAM,NY,11581,1200,40.655892,-73.700245
Nassau,704158,Store,A,241 LDB CORP,BARN THE,241,HEMPSTEAD AVE,,,LYNBROOK,NY,11563,700,40.665798,-73.671065
Nassau,712370,Store,JAC,GLJ INC,MIDNITESNAX,999,S OYSTER BAY RD BUILDING 500,,,BETHPAGE,NY,11714,25000,40.754612,-73.501126
Nassau,716979,Store,JAC,UNIVERSAL BEVERAGE LLC,UNIVERSAL BEVERAGE,349,WESTBURY AVE,,,CARLE PLACE,NY,11514,1000,40.750145,-73.609233
Nassau,283213,Store,A,BALBIR FUEL INC,VALERO SITE #130,1442,WANTAGH AVE,,,WANTAGH,NY,11793,500,40.687154,-73.509608
Nassau,283406,Store,JAC,LAURA&CO SNACKS INC,LAURA&CO SNACKS,19,TAPPANWOOD DR,,,LOCUST VALLEY,NY,11560,150,40.88585,-73.619886
Nassau,702373,Store,JACK,SAL'S PRIME MEAT INC,SAL'S PRIME MEATS,3145,LAWSON BLVD,,,OCEANSIDE,NY,11572,1000,40.63453,-73.653911
Nassau,709741,Store,JAC,SO GOOD DELI & GROCERY INC,SO GOOD DELI & GROCERY,425,NASSAU RD,,,ROOSEVELT,NY,11575,1800,40.683279,-73.592161
Nassau,283339,Store,JAC,TIRTH SUPERMART INC,TIRTH SUPERMART,83,DOUGHTY BLVD,,,INWOOD,NY,11096,2500,40.614195,-73.746139
Nassau,714447,Store,JAC,VIENNA ENTERPRISES LTD,SUPER JORDAN,324,JACKSON AVE,,,SYOSSET,NY,11791,1600,40.810935,-73.501746
Nassau,283332,Store,JAC,NJE ENTERPRISES INC,7-ELEVEN STORE 34227B,3274,LONG BEACH RD,,,OCEANSIDE,NY,11572,1500,40.631841,-73.640827
Nassau,283491,Store,A,STATION CONVENIENCE INC,STATION CONVENIENCE,10,S STATION PLAZA,,,GREAT NECK,NY,11021,3500,40.786887,-73.726499
Nassau,283494,Store,A,JC USA INC,JENNY CRAIG WEIGHT LOSS,207,W MERRICK RD,,,VALLEY STREAM,NY,11580,800,40.667172,-73.706167
Nassau,283739,Store,JAC,LOCUST VALLEY TOBACCO INC,LOCUST VALLEY TOBACCO,99,FOREST AVE,,,LOCUST VALLEY,NY,11560,1500,40.875614,-73.599273
Nassau,706871,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE #5125,1057,OLD COUNTRY RD,,,WESTBURY,NY,11590,12000,40.755221,-73.556818
Nassau,283335,Store,A,LONG ISLAND WEIGHT COUNSELING INC,LONG ISLAND WEIGHT COUN,633,JERICHO TPKE,,,SYOSSET,NY,11791,1200,40.811224,-73.494981
Nassau,719353,Store,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2590,460,FRANKLIN AVE,,,FRANKLIN SQUARE,NY,11010,0,40.694884,-73.682881
Nassau,283196,Store,A,RAINDEW PLANDOME LTD,RAINDEW FAMILY CENTER,465,PLANDOME RD,,,MANHASSET,NY,11030,35000,40.799273,-73.700492
Nassau,283190,Store,A,CHERYL 26 MAIN INC,JACK'S STATIONARY,26,MAIN ST,,,PORT WASHINGTON,NY,11050,1500,40.830885,-73.68564
Nassau,703640,Store,JABC,KING KULLEN GROCERY CO INC,KING KULLEN #53,4601,AUSTIN BLVD,,,ISLAND PARK,NY,11558,40000,40.598222,-73.655896
Nassau,714390,Store,JAC,ADVANCE PEOPLE CARE CORPORATION,TASTE HAVEN,179,JERUSALEM AVE,,,MASSAPEQUA,NY,11758,1000,40.692296,-73.46721
Nassau,283415,Store,JAC,BOLLA OPERATING LI CORP,BOLLA MARKET @ SUNOCO,1220,HEMPSTEAD TPKE,,,UNIONDALE,NY,11553,1800,40.71882,-73.590496
Nassau,719593,Store,JACHK,CHOCOLATE WORKS NY LLC,CHOCOLATE WORKS,114,CHURCH ST,,,FREEPORT,NY,11520,10000,40.65344,-73.581484
Nassau,283177,Store,JABH,BAKERY EL MONTE SINAI CORP,BAKERY EL MONTE SINAI,100,N FRANKLIN ST,,,HEMPSTEAD,NY,11550,3000,40.709302,-73.62765
Nassau,283737,Store,JAC,KAYLA ENTERPRISE 1 INC,EL MANGO DELI GROCERY,229,FULTON AVE,,,HEMPSTEAD,NY,11550,1000,40.707725,-73.627049
Nassau,703708,Store,A,TUTAL CONVENIENCE INC,TUTAL CONVENIENCE,567A,BROADWAY,,,MASSAPEQUA,NY,11758,600,40.681952,-73.46886
Nassau,283748,Store,JAC,J&I PETROLEUM CORP,GULF EXPRESS,2030,SUNRISE HWY,,,MERRICK,NY,11566,1000,40.663058,-73.551404
Nassau,714388,Store,JABC,SARAPAUL FOOD CORP,SALPINO ITALIAN MARKET,1540,NEWBRIDGE RD,,,NORTH BELLMORE,NY,11710,9600,40.683181,-73.54006
Nassau,718323,Store,JAC,M&V GROCERY CORP,M&V GROCERY,193,BALDWIN ROAD,,,HEMPSTEAD,NY,11550,1200,40.695755,-73.615184
Nassau,712563,Store,JAC,NATUREGIRL INDUSTRIES,NATUREGIRL INDUSTRIES,2489A,CHARLES CT,,,BELLMORE,NY,11710,500,40.688129,-73.539517
Nassau,283085,Store,A,CVS ALBANY LLC,CVS PHARMACY #4451,3496,LONG BEACH RD,,,OCEANSIDE,NY,11572,12000,40.62587,-73.639861
Nassau,712607,Store,A,RAINBOW RETAIL ENTERPRISE LLC,RAINBOW,683,MIDDLE NECK RD,,,GREAT NECK,NY,11023,15000,40.805099,-73.735174
Nassau,283166,Store,JAC,GO BARN INC,GO BARN MILK STOP,3370,LONG BEACH RD,,,OCEANSIDE,NY,11572,700,40.628734,-73.641052
Nassau,283747,Store,JAC,SAMS CARIBBEAN MARKETPLACE INC,SAMS CARIBBEAN MARKETPL,225,HEMPSTEAD TPKE,,,WEST HEMPSTEAD,NY,11552,3000,40.705045,-73.647032
Nassau,283485,Store,JAC,PAIK RICHARD,7-ELEVEN STORE 34549A,100,SUNRISE HWY,,,VALLEY STREAM,NY,11581,5000,40.658663,-73.695732
Nassau,283168,Store,A,CVS ALBANY LLC,CVS/PHARMACY #1952,17,EAST JERICHO TPK,,,MINEOLA,NY,11501,5000,40.751493,-73.633989
Nassau,716878,Store,A,848 WILLIS AVENUE GAS INC,EURO GAS,848,WILLIS AVE,,,ALBERTSON,NY,11507,1000,40.767158,-73.64759
Nassau,717777,Store,JAC,CAMONENO DELI CORP,METAPANECO DELI,478,S FRANKLIN ST,,,HEMPSTEAD,NY,11550,1200,40.690737,-73.622345
Nassau,712552,Store,A,SYOSSET DRIVE THRU INC,SYOSSET DRIVE THRU,15,BERRY HILL RD,,,SYOSSET,NY,11791,750,40.827116,-73.502254
Nassau,283169,Store,JAC,KIM BOK SOON,JJ FISH MARKET,1197,GRAND AVE,,,BALDWIN,NY,11510,500,40.681269,-73.615012
Nassau,283741,Store,JAC,UST GASOLINE INC,VALERO,940,NASSAU RD,,,UNIONDALE,NY,11553,1000,40.688182,-73.595779
Nassau,283740,Store,JAC,LA FRONTERA DELI INC,LA FRONTERA DELI,62,NICHOLS CT,,,HEMPSTEAD,NY,11550,1500,40.709406,-73.624735
Nassau,283489,Store,JAC,GREAT NECK PETROLEUM CORP,MOBIL,595,NORTHERN BLVD,,,GREAT NECK,NY,11021,1500,40.781759,-73.71728
Nassau,709064,Store,JAC,BOLLA OPERATING LI CORP,KINGS MASSAPEQUA C STOR,5389,MERRICK RD,,,MASSAPEQUA,NY,11758,900,40.668014,-73.437797
Nassau,717728,Store,JAC,WANTAGH BEVERAGE INC,WANTAGH BEVERAGE BARN,3341,BELTAGH AVE,,,WANTAGH,NY,11793,2500,40.688789,-73.509794
Nassau,283084,Store,A,WALGREEN EASTERN CO INC,WALGREENS #11641,1300,FRANKLIN AVE,,,GARDEN CITY,NY,11530,15000,40.735474,-73.6379
Nassau,709307,Store,JAC,JS MARKET PLACE INC,JS MARKET,55,JACKSON AVE,,,SYOSSET,NY,11791,6500,40.824792,-73.502165
Nassau,708938,Store,A,MASUSCO LLC,HOMEBREWS & HANDGRENADE,2378,GRAND AVE,,,BALDWIN,NY,11510,925,40.652724,-73.611399
Nassau,283736,Store,JAC,HHA1 INC,HARRYS HEALTH,1761,GRAND AVE,,,BALDWIN,NY,11510,900,40.667313,-73.608429
Nassau,706790,Store,A,4340 LDB CORP,BARN THE,4340,MERRICK RD,,,MASSAPEQUA,NY,11758,1000,40.66666,-73.473516
Nassau,718221,Store,JAC,E & T VENTURES LLC,CRAFT BEER CELLAR,24,MAIN ST,,,PORT WASHINGTON,NY,11050,2000,40.830886,-73.685454
Nassau,283714,Store,A,UNIONDALE GAS STOP INC,MINI MART,1198,FRONT ST,,,UNIONDALE,NY,11553,300,40.71008,-73.586947
Nassau,283749,Store,A,G S SHELL INC,SHELL FOOD MART,408,ROCKAWAY TPKE,,,CEDARHURST,NY,11516,600,40.626734,-73.736567
Nassau,703818,Store,JAC,BJS WHOLESALE CLUB INC,BJS WHOLESALE CLUB #212,711,STEWART AVE,,,GARDEN CITY,NY,11530,0,40.732574,-73.607713
Nassau,283160,Store,JAC,GLEN COVE GROCERY&DELI INC,GLEN COVE GROCERY & DEL,74,GLEN COVE AVE,,,GLEN COVE,NY,11542,1100,40.859995,-73.634291
Nassau,713321,Store,A,MIDDLE NECK NEWS & CONVENIENCE IN,MIDDLE NECK NEWS & CONV,29,MID NECK RD,,,GREAT NECK,NY,11021,1500,nan,nan
Nassau,718576,Store,JAC,STEW LEONARD'S FARMINGDALE LLC,STEW LEONARD'S,261,AIRPORT PLAZA AIRPORT P,,,FARMINGDALE,NY,11735,0,40.739251,-73.420147
Nassau,283711,Store,JAC,NORTH MAIN FOOD MARKET CORP,N MAIN FOOD MARKET,170,N MAIN ST,,,FREEPORT,NY,11520,2400,40.662548,-73.58598
Nassau,703912,Store,JAC,PRIMA DELI INC,PRIMA DELI,246,HEMPSTEAD AVE,,,LYNBROOK,NY,11563,400,40.665688,-73.671025
Nassau,283078,Store,A,WALGREEN EASTERN CO INC,WALGREENS #09110,2474,HEMPSTEAD TPK,,,EAST MEADOW,NY,11554,13650,40.724431,-73.543495
Nassau,706955,Store,JAC,MANCALA FOODS LLC,AIM SUPERMARKET,29,VILLAGE AVE,,,ELMONT,NY,11003,12000,40.695749,-73.714804
Nassau,712510,Store,JAC,A&Y GRILL & CONVENIENCE CORP,A&Y GRILL & CONVENIENCE,691,WOODFIELD RD,,,WEST HEMPSTEAD,NY,11552,700,40.685884,-73.652459
Nassau,712520,Store,JAC,PETROGAS GROUP US INC,PETROGAS GROUP US,797,OLD COUNTRY RD,,,PLAINVIEW,NY,11803,400,40.773292,-73.48368
Nassau,719590,Store,JAC,MERRICK FISH MARKET INC,MERRICK FISH MARKET,1142,MERRICK AVE,,,MERRICK,NY,11566,600,40.692735,-73.56409
Nassau,283182,Store,JABC,BEST YET MARKET OF MASSAPEQUA INC,BEST YET MARKET #12,5601,MERRICK RD,,,MASSAPEQUA,NY,11758,23000,40.669341,-73.430569
